#time content I_1 V_1 V_2 Xe_1 Xe_1V_1 Xe_1V_2 Xe_1V_3 Xe_1V_4 Xe_1V_5 Xe_1V_6 Xe_1V_7 Xe_1V_8 Xe/SD var
7.66181e-05 7.1e-05 0.0156089 0.015538 1.38635e-09 1.1156e-10 7.09637e-05 1.66874e-10 1.06943e-13 4.37538e-19 8.34532e-24 6.74938e-28 5.72922e-33 2.70559e-37 1.00138 0.000689785
8.428e-05 7.1e-05 0.0154042 0.0153334 1.47497e-09 1.11566e-10 7.09637e-05 1.8063e-10 1.25142e-13 5.58363e-19 1.04843e-23 1.01764e-27 8.58686e-33 4.81757e-37 1.00139 0.000694983
9.27081e-05 7.1e-05 0.0151852 0.0151144 1.56465e-09 1.11572e-10 7.09636e-05 1.95256e-10 1.46011e-13 7.09957e-19 1.31033e-23 1.52577e-27 1.27887e-32 8.51327e-37 1.0014 0.000700524
0.000101979 7.1e-05 0.0149514 0.0148806 1.65456e-09 1.11579e-10 7.09636e-05 2.10762e-10 1.69827e-13 8.99177e-19 1.62862e-23 2.27385e-27 1.89187e-32 1.49214e-36 1.00141 0.000706425
0.000112177 7.1e-05 0.0147024 0.0146317 1.74372e-09 1.11587e-10 7.09635e-05 2.27149e-10 1.96867e-13 1.13406e-18 2.01228e-23 3.36683e-27 2.77877e-32 2.59242e-36 1.00142 0.000712709
0.000123395 7.1e-05 0.0144379 0.0143672 1.83102e-09 1.11595e-10 7.09634e-05 2.44413e-10 2.27394e-13 1.4239e-18 2.47074e-23 4.95071e-27 4.05064e-32 4.46174e-36 1.00144 0.000719403
0.000135734 7.1e-05 0.0141577 0.014087 1.91525e-09 1.11604e-10 7.09633e-05 2.62536e-10 2.61651e-13 1.7793e-18 3.01344e-23 7.22595e-27 5.85761e-32 7.60192e-36 1.00145 0.00072654
0.000149308 7.1e-05 0.0138618 0.0137911 1.99508e-09 1.11614e-10 7.09631e-05 2.8149e-10 2.99842e-13 2.21212e-18 3.64939e-23 1.04638e-26 8.39958e-32 1.28136e-35 1.00147 0.000734166
0.000164239 7.1e-05 0.0135503 0.0134796 2.06908e-09 1.11626e-10 7.09628e-05 3.01235e-10 3.42122e-13 2.73544e-18 4.38659e-23 1.50259e-26 1.19385e-31 2.13523e-35 1.00148 0.000742338
0.000180663 7.1e-05 0.0132233 0.0131527 2.1358e-09 1.11638e-10 7.09625e-05 3.21721e-10 3.88572e-13 3.36333e-18 5.23121e-23 2.13859e-26 1.68121e-31 3.51516e-35 1.0015 0.000751128
0.000198729 7.1e-05 0.0128815 0.0128109 2.19375e-09 1.11651e-10 7.09622e-05 3.42881e-10 4.39191e-13 4.11052e-18 6.18688e-23 3.01528e-26 2.34476e-31 5.71301e-35 1.00152 0.000760632
0.000218602 7.1e-05 0.0125253 0.0124548 2.24147e-09 1.11666e-10 7.09617e-05 3.64638e-10 4.93865e-13 4.99199e-18 7.25371e-23 4.20944e-26 3.23757e-31 9.16008e-35 1.00154 0.000770966
0.000240462 7.1e-05 0.0121556 0.0120851 2.27758e-09 1.11683e-10 7.09612e-05 3.86903e-10 5.52359e-13 6.02235e-18 8.42748e-23 5.81563e-26 4.42421e-31 1.44792e-34 1.00156 0.000782277
0.000264509 7.1e-05 0.0117733 0.0117028 2.30084e-09 1.11701e-10 7.09605e-05 4.09573e-10 6.14297e-13 7.21508e-18 9.69886e-23 7.94754e-26 5.98151e-31 2.25477e-34 1.00159 0.000794742
0.00029096 7.1e-05 0.0113796 0.0113092 2.31019e-09 1.11721e-10 7.09598e-05 4.32535e-10 6.79148e-13 8.58167e-18 1.10528e-22 1.0738e-25 7.99886e-31 3.45685e-34 1.00162 0.000808575
0.000320056 7.1e-05 0.0109759 0.0109055 2.30481e-09 1.11743e-10 7.09589e-05 4.55668e-10 7.46222e-13 1.01306e-17 1.24683e-22 1.43374e-25 1.05776e-30 5.21436e-34 1.00165 0.000824025
0.000352062 7.1e-05 0.0105636 0.0104933 2.28419e-09 1.11767e-10 7.09579e-05 4.78844e-10 8.14669e-13 1.18663e-17 1.39184e-22 1.89095e-25 1.38297e-30 7.73388e-34 1.00168 0.000841382
0.000387268 7.1e-05 0.0101445 0.0100742 2.24814e-09 1.11793e-10 7.09567e-05 5.01929e-10 8.83481e-13 1.37879e-17 1.5371e-22 2.46252e-25 1.78751e-30 1.12725e-33 1.00172 0.00086097
0.000425995 7.1e-05 0.00972023 0.00965003 2.19685e-09 1.11822e-10 7.09554e-05 5.24787e-10 9.51515e-13 1.58887e-17 1.67894e-22 3.16522e-25 2.28381e-30 1.61377e-33 1.00176 0.000883155
0.000468594 7.1e-05 0.00929273 0.00922259 2.13089e-09 1.11855e-10 7.09538e-05 5.47282e-10 1.01751e-12 1.81548e-17 1.81345e-22 4.01429e-25 2.88427e-30 2.26807e-33 1.00182 0.000908336
0.000515454 7.1e-05 0.00886389 0.00879382 2.05122e-09 1.1189e-10 7.09521e-05 5.69283e-10 1.08014e-12 2.05651e-17 1.93661e-22 5.02189e-25 3.60071e-30 3.12813e-33 1.00187 0.000936945
0.000566999 7.1e-05 0.00843567 0.00836566 1.95916e-09 1.11929e-10 7.09501e-05 5.90661e-10 1.13802e-12 2.30904e-17 2.04454e-22 6.19544e-25 4.44373e-30 4.2323e-33 1.00194 0.000969443
0.000623699 7.1e-05 0.00800999 0.00794005 1.85636e-09 1.11971e-10 7.09478e-05 6.113e-10 1.1898e-12 2.56944e-17 2.13372e-22 7.536e-25 5.42203e-30 5.61583e-33 1.00201 0.00100632
0.000686069 7.1e-05 0.00758874 0.00751887 1.74474e-09 1.12019e-10 7.09453e-05 6.31089e-10 1.23419e-12 2.83339e-17 2.20119e-22 9.0368e-25 6.54173e-30 7.30658e-33 1.0021 0.00104809
0.000754676 7.1e-05 0.00717373 0.00710394 1.62642e-09 1.1207e-10 7.09425e-05 6.49934e-10 1.27003e-12 3.09602e-17 2.24476e-22 1.06822e-24 7.80573e-30 9.3203e-33 1.00219 0.00109529
0.000830144 7.1e-05 0.00676666 0.00669694 1.50364e-09 1.12127e-10 7.09394e-05 6.67753e-10 1.29633e-12 3.35205e-17 2.26311e-22 1.24473e-24 9.21314e-30 1.16561e-32 1.0023 0.00114849
0.000913159 7.1e-05 0.00636909 0.00629945 1.37867e-09 1.1219e-10 7.09359e-05 6.84478e-10 1.31234e-12 3.59602e-17 2.25592e-22 1.4298e-24 1.07587e-29 1.42929e-32 1.00242 0.00120827
0.00100447 7.1e-05 0.00598243 0.00591287 1.25373e-09 1.12259e-10 7.0932e-05 7.00057e-10 1.31758e-12 3.82249e-17 2.22378e-22 1.61927e-24 1.24327e-29 1.7187e-32 1.00256 0.00127528
0.00110492 7.1e-05 0.00560791 0.00553843 1.1309e-09 1.12334e-10 7.09277e-05 7.14453e-10 1.31189e-12 4.02632e-17 2.1682e-22 1.80836e-24 1.42204e-29 2.02728e-32 1.00271 0.00135016
0.00121541 7.1e-05 0.00524659 0.0051772 1.01202e-09 1.12418e-10 7.09229e-05 7.27645e-10 1.29539e-12 4.20283e-17 2.09149e-22 1.99197e-24 1.61023e-29 2.34647e-32 1.00288 0.00143363
0.00133696 7.1e-05 0.00489934 0.00483004 8.98702e-10 1.1251e-10 7.09176e-05 7.39625e-10 1.26856e-12 4.34811e-17 1.99654e-22 2.16497e-24 1.80546e-29 2.66629e-32 1.00306 0.00152645
0.00147065 7.1e-05 0.00456683 0.00449762 7.92198e-10 1.1261e-10 7.09117e-05 7.50396e-10 1.23215e-12 4.4591e-17 1.88668e-22 2.32253e-24 2.00494e-29 2.97596e-32 1.00327 0.00162943
0.00161772 7.1e-05 0.00424955 0.00418044 6.93444e-10 1.12722e-10 7.09052e-05 7.59976e-10 1.18719e-12 4.53379e-17 1.76545e-22 2.46037e-24 2.20555e-29 3.26472e-32 1.0035 0.00174347
0.00177949 7.1e-05 0.00394783 0.00387881 6.03036e-10 1.12844e-10 7.0898e-05 7.6839e-10 1.1349e-12 4.57123e-17 1.63642e-22 2.57504e-24 2.40396e-29 3.52266e-32 1.00376 0.00186953
0.00195744 7.1e-05 0.00366181 0.00359289 5.21248e-10 1.12978e-10 7.08901e-05 7.7567e-10 1.07668e-12 4.5716e-17 1.50303e-22 2.66406e-24 2.59674e-29 3.74136e-32 1.00404 0.00200867
0.00215318 7.1e-05 0.00339149 0.00332267 4.48072e-10 1.13126e-10 7.08813e-05 7.81856e-10 1.014e-12 4.53605e-17 1.36845e-22 2.726e-24 2.78046e-29 3.91447e-32 1.00436 0.00216204
0.0023685 7.1e-05 0.00313675 0.00306804 3.83256e-10 1.1329e-10 7.08717e-05 7.86989e-10 9.48353e-13 4.46672e-17 1.23547e-22 2.7605e-24 2.95186e-29 4.03795e-32 1.0047 0.00233089
0.00260535 7.1e-05 0.00289733 0.00282872 3.26363e-10 1.13469e-10 7.0861e-05 7.91114e-10 8.8117e-13 4.36645e-17 1.10645e-22 2.76814e-24 3.10791e-29 4.11016e-32 1.00508 0.00251661
0.00286588 7.1e-05 0.00267289 0.00260438 2.76825e-10 1.13667e-10 7.08492e-05 7.94274e-10 8.13778e-13 4.23873e-17 9.83272e-23 2.75033e-24 3.24595e-29 4.1317e-32 1.0055 0.00272067
0.00315247 7.1e-05 0.00246298 0.00239458 2.33989e-10 1.13885e-10 7.08362e-05 7.96512e-10 7.47349e-13 4.08741e-17 8.67382e-23 2.70913e-24 3.36377e-29 4.1051e-32 1.00595 0.00294473
0.00346772 7.1e-05 0.0022671 0.00219881 1.97169e-10 1.14126e-10 7.08218e-05 7.97867e-10 6.82864e-13 3.91655e-17 7.59769e-23 2.64707e-24 3.45966e-29 4.0344e-32 1.00646 0.00319055
0.00381449 7.1e-05 0.00208468 0.00201651 1.65682e-10 1.14391e-10 7.08059e-05 7.98375e-10 6.21107e-13 3.73027e-17 6.61031e-23 2.56697e-24 3.5324e-29 3.92475e-32 1.00701 0.00346006
0.00419594 7.1e-05 0.00191515 0.00184708 1.38869e-10 1.14683e-10 7.07883e-05 7.98065e-10 5.62654e-13 3.53254e-17 5.71424e-23 2.47178e-24 3.58132e-29 3.78196e-32 1.00762 0.00375534
0.00461554 7.1e-05 0.00175785 0.0016899 1.16119e-10 1.15006e-10 7.07689e-05 7.96962e-10 5.07893e-13 3.32714e-17 4.90918e-23 2.36442e-24 3.60626e-29 3.61213e-32 1.00829 0.00407865
0.00507709 7.1e-05 0.00161216 0.00154432 9.68785e-11 1.15363e-10 7.07474e-05 7.95083e-10 4.57041e-13 3.11749e-17 4.19256e-23 2.24773e-24 3.6075e-29 3.42131e-32 1.00902 0.00443242
0.0055848 7.1e-05 0.00147743 0.0014097 8.06501e-11 1.15757e-10 7.07236e-05 7.92441e-10 4.10169e-13 2.90666e-17 3.56011e-23 2.12436e-24 3.58578e-29 3.21531e-32 1.00983 0.00481927
0.00614328 7.1e-05 0.00135301 0.0012854 6.6997e-11 1.16192e-10 7.06973e-05 7.89037e-10 3.67233e-13 2.69731e-17 3.00637e-23 1.99671e-24 3.54215e-29 2.99951e-32 1.01071 0.00524201
0.00675761 7.1e-05 0.00123826 0.00117076 5.55374e-11 1.16674e-10 7.06681e-05 7.84869e-10 3.28103e-13 2.49168e-17 2.52511e-23 1.86693e-24 3.47802e-29 2.7787e-32 1.01168 0.00570364
0.00743337 7.1e-05 0.00113256 0.00106518 4.594e-11 1.17208e-10 7.06357e-05 7.79926e-10 2.92587e-13 2.29162e-17 2.10972e-23 1.73689e-24 3.39498e-29 2.55708e-32 1.01274 0.00620736
0.00817671 7.1e-05 0.0010353 0.000968042 3.79193e-11 1.17799e-10 7.05997e-05 7.74188e-10 2.60454e-13 2.0986e-17 1.75351e-23 1.60817e-24 3.29485e-29 2.33821e-32 1.0139 0.00675659
0.00899438 7.1e-05 0.00094591 0.000878768 3.12301e-11 1.18455e-10 7.05598e-05 7.6763e-10 2.31452e-13 1.91375e-17 1.4499e-23 1.48209e-24 3.17951e-29 2.12501e-32 1.01517 0.00735492
0.00989381 7.1e-05 0.000863821 0.000796798 2.56625e-11 1.19184e-10 7.05154e-05 7.60217e-10 2.05324e-13 1.73788e-17 1.19264e-23 1.35973e-24 3.05097e-29 1.91981e-32 1.01657 0.00800618
0.0108832 7.1e-05 0.000788506 0.000721604 2.10377e-11 1.19994e-10 7.0466e-05 7.51907e-10 1.81817e-13 1.57157e-17 9.75851e-24 1.24194e-24 2.91121e-29 1.72438e-32 1.01809 0.00871437
0.0119715 7.1e-05 0.000719461 0.00065268 1.72036e-11 1.20896e-10 7.04109e-05 7.42651e-10 1.60687e-13 1.41513e-17 7.94161e-24 1.12934e-24 2.76224e-29 1.54001e-32 1.01976 0.00948368
0.0131687 7.1e-05 0.000656211 0.000589552 1.40313e-11 1.21901e-10 7.03495e-05 7.32391e-10 1.41709e-13 1.26872e-17 6.42687e-24 1.0224e-24 2.60599e-29 1.36756e-32 1.02158 0.0103185
0.0144855 7.1e-05 0.000598309 0.000531773 1.14119e-11 1.23024e-10 7.02808e-05 7.21064e-10 1.24673e-13 1.13233e-17 5.17064e-24 9.21426e-25 2.44434e-29 1.20751e-32 1.02357 0.0112234
0.0159341 7.1e-05 0.000545336 0.000478924 9.25351e-12 1.2428e-10 7.0204e-05 7.08597e-10 1.0939e-13 1.00583e-17 4.13428e-24 8.26593e-25 2.27907e-29 1.06004e-32 1.02575 0.012203
0.0175275 7.1e-05 0.000496901 0.000430613 7.47875e-12 1.25688e-10 7.01179e-05 6.94911e-10 9.56873e-14 8.88988e-18 3.28386e-24 7.37969e-25 2.11189e-29 9.2507e-33 1.02813 0.0132622
0.0192802 7.1e-05 0.000452639 0.000386477 6.02273e-12 1.2727e-10 7.00211e-05 6.79921e-10 8.34097e-14 7.81522e-18 2.58989e-24 6.55535e-25 1.94436e-29 8.02341e-33 1.03074 0.014406
0.0212083 7.1e-05 0.00041221 0.000346176 4.83106e-12 1.29052e-10 6.99123e-05 6.63535e-10 7.24187e-14 6.83085e-18 2.02685e-24 5.79199e-25 1.77796e-29 6.91428e-33 1.03358 0.0156393
0.0233291 7.1e-05 0.0003753 0.000309395 3.85825e-12 1.31065e-10 6.97894e-05 6.45656e-10 6.25901e-14 5.93298e-18 1.57286e-24 5.0882e-25 1.61405e-29 5.91796e-33 1.03668 0.0169673
0.025662 7.1e-05 0.000341619 0.000275844 3.0663e-12 1.33347e-10 6.96504e-05 6.26184e-10 5.38134e-14 5.11761e-18 1.20921e-24 4.44213e-25 1.45388e-29 5.02831e-33 1.04007 0.0183952
0.0282282 7.1e-05 0.000310896 0.000245254 2.42355e-12 1.35941e-10 6.94928e-05 6.05016e-10 4.59897e-14 4.38063e-18 9.20039e-25 3.85165e-25 1.29857e-29 4.2387e-33 1.04377 0.0199282
0.031051 7.1e-05 0.000282884 0.000217378 1.90367e-12 1.38903e-10 6.93134e-05 5.82049e-10 3.90313e-14 3.71789e-18 6.91925e-25 3.31444e-25 1.14917e-29 3.54223e-33 1.04782 0.0215717
0.0341561 7.1e-05 0.000257355 0.000191987 1.48476e-12 1.423e-10 6.91084e-05 5.57184e-10 3.28601e-14 3.12527e-18 5.13585e-25 2.82807e-25 1.00662e-29 2.9319e-33 1.05225 0.0233309
0.0375717 7.1e-05 0.000234099 0.000168874 1.14867e-12 1.46216e-10 6.88734e-05 5.3033e-10 2.74066e-14 2.59869e-18 3.75565e-25 2.39006e-25 8.71747e-30 2.40079e-33 1.0571 0.0252112
0.0413289 7.1e-05 0.000212923 0.000147847 8.80358e-13 1.50756e-10 6.86025e-05 5.0141e-10 2.26089e-14 2.1342e-18 2.69983e-25 1.99792e-25 7.45303e-30 1.94213e-33 1.06243 0.027218
0.0454618 7.1e-05 0.000193653 0.000128731 6.67384e-13 1.56051e-10 6.82889e-05 4.70369e-10 1.8412e-14 1.72788e-18 1.9029e-25 1.64919e-25 6.27943e-30 1.54939e-33 1.06829 0.0293568
0.050008 7.1e-05 0.000176127 0.000111368 4.99474e-13 1.62273e-10 6.79235e-05 4.37187e-10 1.47666e-14 1.37594e-18 1.31074e-25 1.34148e-25 5.20228e-30 1.21633e-33 1.07475 0.0316325
0.0550088 7.1e-05 0.0001602 9.56142e-05 3.68156e-13 1.69642e-10 6.7495e-05 4.0189e-10 1.16286e-14 1.07463e-18 8.78793e-26 1.07246e-25 4.22625e-30 9.3704e-34 1.0819 0.0340498
0.0605097 7.1e-05 0.000145739 8.13413e-05 2.66448e-13 1.78448e-10 6.69887e-05 3.64573e-10 8.958e-15 8.2028e-19 5.70593e-26 8.39892e-26 3.35494e-30 7.05926e-34 1.08986 0.0366118
0.0665606 7.1e-05 0.000132626 6.84351e-05 1.88611e-13 1.89076e-10 6.63855e-05 3.2543e-10 6.71807e-15 6.09188e-19 3.56483e-26 6.4158e-26 2.59082e-30 5.17723e-34 1.09876 0.0393188
0.0732167 7.1e-05 0.000120755 5.67964e-05 1.29923e-13 2.0204e-10 6.56598e-05 2.84781e-10 4.8744e-15 4.37642e-19 2.12525e-26 4.75377e-26 1.93497e-30 3.67464e-34 1.10878 0.0421651
0.0805384 7.1e-05 0.000110034 4.63419e-05 8.65075e-14 2.18033e-10 6.47773e-05 2.43128e-10 3.39372e-15 3.01847e-19 1.19591e-26 3.39129e-26 1.38692e-30 2.50448e-34 1.12014 0.0451337
0.0885922 7.1e-05 0.000100383 3.70058e-05 5.51755e-14 2.37983e-10 6.36918e-05 2.01202e-10 2.24267e-15 1.97882e-19 6.26024e-27 2.3062e-26 9.44201e-31 1.62193e-34 1.13312 0.0481868
0.0974514 7.1e-05 9.17371e-05 2.87427e-05 3.32987e-14 2.63107e-10 6.23403e-05 1.6003e-10 1.38616e-15 1.21653e-19 2.98916e-27 1.47473e-26 6.01997e-31 9.83821e-35 1.14804 0.0512494
0.107197 7.1e-05 8.40468e-05 2.15311e-05 1.8698e-14 2.94904e-10 6.06387e-05 1.20979e-10 7.85758e-16 6.88603e-20 1.26747e-27 8.70275e-27 3.52553e-31 5.47967e-35 1.16525 0.0541836
0.117916 7.1e-05 7.72784e-05 1.53767e-05 9.54876e-15 3.34961e-10 5.8479e-05 8.57363e-11 3.98167e-16 3.50043e-20 4.6016e-28 4.61854e-27 1.84671e-31 2.72693e-35 1.18504 0.0567558
0.129708 7.1e-05 7.14132e-05 1.03097e-05 4.30522e-15 3.84247e-10 5.57369e-05 5.6127e-11 1.74881e-16 1.54571e-20 1.36259e-28 2.12887e-27 8.34769e-32 1.16847e-35 1.20745 0.0586134
0.142679 7.1e-05 6.64388e-05 6.36806e-06 1.6562e-15 4.41561e-10 5.23034e-05 3.36527e-11 6.4647e-17 5.68435e-21 3.09623e-29 8.15316e-28 3.11071e-32 4.11062e-36 1.2319 0.0593225
0.156947 7.1e-05 6.23311e-05 3.5521e-06 5.30512e-16 5.0139e-10 4.81566e-05 1.87823e-11 1.99688e-17 1.65909e-21 5.0448e-30 2.46567e-28 9.06396e-33 1.12279e-36 1.25693 0.0585371
0.172641 7.1e-05 5.90284e-05 1.76221e-06 1.47475e-16 5.53459e-10 4.34474e-05 1.04737e-11 5.44025e-18 3.67055e-22 5.54736e-31 5.60668e-29 1.96059e-33 2.2502e-37 1.28027 0.056268
0.189905 7.1e-05 5.64159e-05 7.745e-07 4.67948e-17 5.86976e-10 3.85122e-05 6.59549e-12 1.48923e-18 5.96406e-23 3.97998e-32 9.25247e-30 3.0252e-34 3.15698e-38 1.2998 0.0529752
0.208896 7.1e-05 5.43413e-05 3.04435e-07 2.65063e-17 5.97173e-10 3.37438e-05 5.04537e-12 4.57795e-19 7.10631e-24 1.8866e-33 1.09327e-30 3.26434e-35 3.00791e-39 1.31472 0.0492853
0.229785 7.1e-05 5.26503e-05 1.08962e-07 2.33196e-17 5.87038e-10 2.9421e-05 4.48184e-12 1.59947e-19 6.9374e-25 6.77838e-35 9.3231e-32 2.46231e-36 1.91665e-40 1.32569 0.0456289
0.252764 7.1e-05 5.12143e-05 3.6187e-08 2.29493e-17 5.63385e-10 2.56438e-05 4.27271e-12 6.44066e-20 1.24381e-25 4.10358e-36 5.85209e-33 1.31043e-37 8.06664e-42 1.3341 0.0421567
0.27804 7.1e-05 4.99397e-05 1.13191e-08 2.296e-17 5.32701e-10 2.23813e-05 4.16519e-12 3.23441e-20 8.83492e-26 9.20771e-37 2.75116e-34 4.9348e-39 2.16873e-43 1.3413 0.038859
0.305844 7.1e-05 4.87643e-05 3.36887e-09 2.30155e-17 4.99562e-10 1.95468e-05 4.06146e-12 2.11119e-20 8.94918e-26 3.09431e-37 9.69681e-36 1.28379e-40 3.35638e-45 1.3482 0.035682
0.336429 7.1e-05 4.76503e-05 9.62187e-10 2.30738e-17 4.66739e-10 1.70489e-05 3.92315e-12 1.65973e-20 9.2403e-26 1.25049e-37 2.50931e-37 2.11457e-42 2.05021e-47 1.35526 0.0325792
0.370072 7.1e-05 4.65771e-05 2.68376e-10 2.31288e-17 4.35748e-10 1.48138e-05 3.73686e-12 1.41732e-20 9.43734e-26 6.90989e-38 7.25733e-39 1.66912e-44 -4.72789e-50 1.36264 0.0295259
0.407079 7.1e-05 4.55358e-05 7.79138e-11 2.31791e-17 4.07334e-10 1.27906e-05 3.50151e-12 1.2388e-20 9.47637e-26 5.1729e-38 3.34407e-39 3.0333e-47 5.66749e-52 1.37028 0.0265198
0.447787 7.1e-05 4.45242e-05 2.85427e-11 2.32243e-17 3.81784e-10 1.09483e-05 3.22294e-12 1.08154e-20 9.32557e-26 4.48462e-38 3.49255e-39 4.19892e-47 5.95207e-53 1.378 0.0235785
0.492565 7.1e-05 4.3544e-05 1.68491e-11 2.32645e-17 3.59126e-10 9.27098e-06 2.91108e-12 9.34566e-21 8.97481e-26 4.01965e-38 3.58443e-39 4.44695e-47 7.52121e-53 1.38559 0.0207342
0.541822 7.1e-05 4.25983e-05 1.46916e-11 2.32997e-17 3.39247e-10 7.75175e-06 2.57807e-12 7.96258e-21 8.43351e-26 3.56536e-38 3.56719e-39 4.543e-47 7.81261e-53 1.39284 0.0180273
0.596004 7.1e-05 4.16895e-05 1.4793e-11 2.33305e-17 3.21959e-10 6.38881e-06 2.23679e-12 6.67544e-21 7.72818e-26 3.08873e-38 3.43645e-39 4.45919e-47 7.79356e-53 1.39957 0.0154997
0.655605 7.1e-05 4.08188e-05 1.53729e-11 2.33572e-17 3.0704e-10 5.18184e-06 1.89972e-12 5.4984e-21 6.8987e-26 2.60498e-38 3.20115e-39 4.20213e-47 7.42912e-53 1.40566 0.0131889
0.721165 7.1e-05 3.99856e-05 1.60193e-11 2.33802e-17 2.94252e-10 4.12965e-06 1.57806e-12 4.44371e-21 5.99341e-26 2.13829e-38 2.88188e-39 3.80271e-47 6.76815e-53 1.41102 0.0111231
0.793281 7.1e-05 3.9187e-05 1.66406e-11 2.33999e-17 2.83355e-10 3.2288e-06 1.28099e-12 3.51931e-21 5.0635e-26 1.70962e-38 2.50713e-39 3.30852e-47 5.89957e-53 1.41563 0.00931877
0.87261 7.1e-05 3.84183e-05 1.72161e-11 2.34167e-17 2.74109e-10 2.47288e-06 1.01528e-12 2.72787e-21 4.15733e-26 1.33291e-38 2.10828e-39 2.77287e-47 4.93086e-53 1.41949 0.00778047
0.959871 7.1e-05 3.76729e-05 1.7742e-11 2.34311e-17 2.66274e-10 1.85243e-06 7.85027e-13 2.06687e-21 3.31559e-26 1.01461e-38 1.71467e-39 2.24423e-47 3.9635e-53 1.42264 0.00650113
1.05586 7.1e-05 3.69428e-05 1.82202e-11 2.34435e-17 2.59616e-10 1.35522e-06 5.91723e-13 1.52902e-21 2.56788e-26 7.54902e-39 1.34989e-39 1.75903e-47 3.07487e-53 1.42514 0.00546411
1.16144 7.1e-05 3.62188e-05 1.86559e-11 2.34543e-17 2.53908e-10 9.66942e-07 4.34541e-13 1.10323e-21 1.93129e-26 5.49483e-39 1.02972e-39 1.33899e-47 2.31087e-53 1.42707 0.0046456
1.27759 7.1e-05 3.54912e-05 1.90575e-11 2.34638e-17 2.48932e-10 6.72006e-07 3.108e-13 7.7571e-22 1.41095e-26 3.91548e-39 7.62019e-40 9.92557e-48 1.6883e-53 1.42849 0.00401724
1.40535 7.1e-05 3.47503e-05 1.94348e-11 2.34724e-17 2.44488e-10 4.54497e-07 2.16537e-13 5.31289e-22 1.00208e-26 2.73329e-39 5.47892e-40 7.18346e-48 1.20288e-53 1.4295 0.0035486
1.54588 7.1e-05 3.39865e-05 1.97993e-11 2.34805e-17 2.40392e-10 2.9904e-07 1.471e-13 3.54567e-22 6.92958e-27 1.8715e-39 3.83544e-40 5.09056e-48 8.3829e-54 1.43017 0.00320942
1.70047 7.1e-05 3.31911e-05 2.01625e-11 2.34882e-17 2.36482e-10 1.91551e-07 9.76789e-14 2.30952e-22 4.67956e-27 1.26017e-39 2.6227e-40 3.54638e-48 5.73408e-54 1.43057 0.00297143
1.87052 7.1e-05 3.23562e-05 2.05359e-11 2.34959e-17 2.32621e-10 1.19764e-07 6.37221e-14 1.47417e-22 3.10265e-27 8.38927e-40 1.76147e-40 2.44453e-48 3.86955e-54 1.43077 0.0028096
2.05757 7.1e-05 3.14753e-05 2.09307e-11 2.35037e-17 2.28693e-10 7.35207e-08 4.12223e-14 9.29532e-23 2.03891e-27 5.57677e-40 1.17289e-40 1.68546e-48 2.59866e-54 1.43081 0.00270288
2.26332 7.1e-05 3.05431e-05 2.13575e-11 2.35119e-17 2.24606e-10 4.48178e-08 2.68629e-14 5.87329e-23 1.34901e-27 3.76356e-40 7.86339e-41 1.18291e-48 1.76234e-54 1.43074 0.00263443
2.48966 7.1e-05 2.95556e-05 2.18267e-11 2.35205e-17 2.20286e-10 2.7657e-08 1.80506e-14 3.80352e-23 9.19946e-28 2.64078e-40 5.43312e-41 8.66435e-49 1.23461e-54 1.43057 0.00259145
2.73862 7.1e-05 2.85101e-05 2.23484e-11 2.35297e-17 2.15676e-10 1.77652e-08 1.28639e-14 2.59958e-23 6.65539e-28 1.97951e-40 3.98416e-41 6.81456e-49 9.20035e-55 1.43034 0.00256468
3.01249 7.1e-05 2.74054e-05 2.29334e-11 2.35395e-17 2.10733e-10 1.22499e-08 9.95163e-15 1.92694e-23 5.23698e-28 1.61727e-40 3.1841e-41 5.87978e-49 7.49548e-55 1.43005 0.00254777
3.31373 7.1e-05 2.62416e-05 2.35931e-11 2.355e-17 2.05424e-10 9.25186e-09 8.41124e-15 1.56694e-23 4.52056e-28 1.44397e-40 2.80298e-41 5.58539e-49 6.75641e-55 1.4297 0.00253655
3.64511 7.1e-05 2.50198e-05 2.43404e-11 2.35611e-17 1.99723e-10 7.63609e-09 7.66986e-15 1.3838e-23 4.23239e-28 1.38885e-40 2.69094e-41 5.76032e-49 6.67742e-55 1.42931 0.00252845
4.00962 7.1e-05 2.37428e-05 2.51904e-11 2.35731e-17 1.93612e-10 6.74498e-09 7.38229e-15 1.29743e-23 4.20565e-28 1.4093e-40 2.75727e-41 6.31785e-49 7.08216e-55 1.42886 0.00252197
4.41058 7.1e-05 2.24145e-05 2.61604e-11 2.35857e-17 1.8708e-10 6.21664e-09 7.35167e-15 1.26308e-23 4.34587e-28 1.48202e-40 2.95328e-41 7.24254e-49 7.89304e-55 1.42836 0.00251626
4.85164 7.1e-05 2.10406e-05 2.72716e-11 2.35992e-17 1.80119e-10 5.86196e-09 7.47265e-15 1.25715e-23 4.60551e-28 1.59669e-40 3.25978e-41 8.5862e-49 9.11201e-55 1.42779 0.00251092
5.3368 7.1e-05 1.9628e-05 2.85491e-11 2.36133e-17 1.72732e-10 5.5871e-09 7.69383e-15 1.26812e-23 4.96701e-28 1.75199e-40 3.67928e-41 1.04765e-48 1.08144e-54 1.42717 0.00250575
